ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-06-09,23315.48156812029,13557.150097621326,40587.24705049917,23315.48156812029,23315.48156812029,3654.5391632192614,3654.5391632192614,3654.5391632192614,4695.451677091422,4695.451677091422,4695.451677091422,-1040.9125138721618,-1040.9125138721618,-1040.9125138721618,0.0,0.0,0.0,26970.02073133955
2010-06-10,23312.239004312654,22205.735119137276,47402.70772709896,23312.239004312654,23312.239004312654,11617.142314323884,11617.142314323884,11617.142314323884,12609.718154191356,12609.718154191356,12609.718154191356,-992.5758398674709,-992.5758398674709,-992.5758398674709,0.0,0.0,0.0,34929.38131863654
2010-06-11,23308.99644050502,11776.916796802348,37799.15199184419,23308.99644050502,23308.99644050502,1356.8315410348603,1356.8315410348603,1356.8315410348603,2363.245306529105,2363.245306529105,2363.245306529105,-1006.413765494245,-1006.413765494245,-1006.413765494245,0.0,0.0,0.0,24665.82798153988
2010-06-13,23302.511312889754,3572.917210055409,29730.871368549444,23302.511312889754,23302.511312889754,-6838.649799447039,-6838.649799447039,-6838.649799447039,-5611.022087634337,-5611.022087634337,-5611.022087634337,-1227.6277118127018,-1227.6277118127018,-1227.6277118127018,0.0,0.0,0.0,16463.861513442716
2010-06-14,23299.26874908212,14733.451905696116,40390.57513664082,23299.26874908212,23299.26874908212,4048.0260392983164,4048.0260392983164,4048.0260392983164,5481.851792053154,5481.851792053154,5481.851792053154,-1433.8257527548367,-1433.8257527548367,-1433.8257527548367,0.0,0.0,0.0,27347.294788380437
2010-06-15,23296.026185274484,16365.38168848388,43358.79010029895,23296.026185274484,23296.026185274484,6660.191859426479,6660.191859426479,6660.191859426479,8360.088440005271,8360.088440005271,8360.088440005271,-1699.8965805787916,-1699.8965805787916,-1699.8965805787916,0.0,0.0,0.0,29956.218044700963
2010-06-16,23292.783621466853,13451.492096763519,38724.80420116859,23292.783621466853,23292.783621466853,2674.670123939439,2674.670123939439,2674.670123939439,4695.451677106558,4695.451677106558,4695.451677106558,-2020.7815531671195,-2020.7815531671195,-2020.7815531671195,0.0,0.0,0.0,25967.453745406292
2010-06-17,23289.54105765922,19717.1095241607,46709.463899347,23289.54105765922,23289.54105765922,10219.852927858597,10219.852927858597,10219.852927858597,12609.71815421713,12609.71815421713,12609.71815421713,-2389.8652263585323,-2389.8652263585323,-2389.8652263585323,0.0,0.0,0.0,33509.39398551782
2010-06-18,23286.29849385158,9798.18624967306,36060.22165037876,23286.29849385158,23286.29849385158,-435.9298197389054,-435.9298197389054,-435.9298197389054,2363.245306488837,2363.245306488837,2363.245306488837,-2799.175126227742,-2799.175126227742,-2799.175126227742,0.0,0.0,0.0,22850.368674112673
2010-06-20,23279.813366236314,788.4306859042288,27299.008764227154,23279.813366236314,23279.813366236314,-9312.27425154805,-9312.27425154805,-9312.27425154805,-5611.022087616301,-5611.022087616301,-5611.022087616301,-3701.252163931749,-3701.252163931749,-3701.252163931749,0.0,0.0,0.0,13967.539114688265
2010-06-21,23276.57080242868,10786.71099889532,37830.887458624464,23276.57080242868,23276.57080242868,1308.285089694583,1308.285089694583,1308.285089694583,5481.851792082902,5481.851792082902,5481.851792082902,-4173.566702388319,-4173.566702388319,-4173.566702388319,0.0,0.0,0.0,24584.85589212326
2010-06-22,23273.328238621045,13651.627817386125,39651.81848457348,23273.328238621045,23273.328238621045,3714.2946482717175,3714.2946482717175,3714.2946482717175,8360.088439978583,8360.088439978583,8360.088439978583,-4645.793791706865,-4645.793791706865,-4645.793791706865,0.0,0.0,0.0,26987.62288689276
2010-06-23,23270.08567481341,9512.295287376717,35494.47022592516,23270.08567481341,23270.08567481341,-411.75833612205474,-411.75833612205474,-411.75833612205474,4695.4516770664795,4695.4516770664795,4695.4516770664795,-5107.210013188534,-5107.210013188534,-5107.210013188534,0.0,0.0,0.0,22858.327338691357
2010-06-24,23266.843111005775,17036.93701885107,44115.44327810453,23266.843111005775,23266.843111005775,7062.2795729268355,7062.2795729268355,7062.2795729268355,12609.718154209742,12609.718154209742,12609.718154209742,-5547.438581282907,-5547.438581282907,-5547.438581282907,0.0,0.0,0.0,30329.122683932612
2010-06-25,23263.600547198144,6431.7653610742655,33271.8350761161,23263.600547198144,23263.600547198144,-3593.491310910676,-3593.491310910676,-3593.491310910676,2363.2453064741903,2363.2453064741903,2363.2453064741903,-5956.736617384867,-5956.736617384867,-5956.736617384867,0.0,0.0,0.0,19670.10923628747
2010-06-27,23257.115419582875,-2903.0994051041016,24636.759592442217,23257.115419582875,23257.115419582875,-12259.321157280381,-12259.321157280381,-12259.321157280381,-5611.022087598268,-5611.022087598268,-5611.022087598268,-6648.299069682114,-6648.299069682114,-6648.299069682114,0.0,0.0,0.0,10997.794262302494
2010-06-28,23253.8728559116,8674.844781790245,35063.3355620145,23253.8728559116,23253.8728559116,-1434.62418714744,-1434.62418714744,-1434.62418714744,5481.85179208138,5481.85179208138,5481.85179208138,-6916.4759792288205,-6916.4759792288205,-6916.4759792288205,0.0,0.0,0.0,21819.248668764158
2010-06-29,23250.630292240327,10845.517507101089,37829.78076979741,23250.630292240327,23250.630292240327,1234.1858537308601,1234.1858537308601,1234.1858537308601,8360.088439996041,8360.088439996041,8360.088439996041,-7125.902586265181,-7125.902586265181,-7125.902586265181,0.0,0.0,0.0,24484.81614597119
2010-06-30,23247.387728569047,6570.02664797854,33849.813974833174,23247.387728569047,23247.387728569047,-2577.838762583217,-2577.838762583217,-2577.838762583217,4695.451677081616,4695.451677081616,4695.451677081616,-7273.290439664834,-7273.290439664834,-7273.290439664834,0.0,0.0,0.0,20669.54896598583
2010-07-01,23244.145164897775,15229.073092767712,41437.45774830971,23244.145164897775,23244.145164897775,5252.70537004544,5252.70537004544,5252.70537004544,12609.718154202352,12609.718154202352,12609.718154202352,-7357.012784156912,-7357.012784156912,-7357.012784156912,0.0,0.0,0.0,28496.850534943216
2010-07-02,23240.9026012265,4775.545659112066,31101.979974750062,23240.9026012265,23240.9026012265,-5013.871237884619,-5013.871237884619,-5013.871237884619,2363.2453064595434,2363.2453064595434,2363.2453064595434,-7377.116544344164,-7377.116544344164,-7377.116544344164,0.0,0.0,0.0,18227.031363341877
2010-07-04,23234.41747388395,-1749.0100214831177,23779.237169125874,23234.41747388395,23234.41747388395,-12845.773467013367,-12845.773467013367,-12845.773467013367,-5611.022087628281,-5611.022087628281,-5611.022087628281,-7234.751379385085,-7234.751379385085,-7234.751379385085,0.0,0.0,0.0,10388.644006870583
2010-07-05,23231.17491021267,7622.776913348924,34905.55942573505,23231.17491021267,23231.17491021267,-1598.3197587996885,-1598.3197587996885,-1598.3197587996885,5481.851792071915,5481.851792071915,5481.851792071915,-7080.171550871603,-7080.171550871603,-7080.171550871603,0.0,0.0,0.0,21632.855151412983
2010-07-06,23227.932346541398,10812.98447327381,39301.81755013008,23227.932346541398,23227.932346541398,1482.6361718521796,1482.6361718521796,1482.6361718521796,8360.088439982492,8360.088439982492,8360.088439982492,-6877.452268130313,-6877.452268130313,-6877.452268130313,0.0,0.0,0.0,24710.56851839358
2010-07-07,23224.689782870122,8998.179413485497,34634.76977389288,23224.689782870122,23224.689782870122,-1938.0972166874371,-1938.0972166874371,-1938.0972166874371,4695.451677060483,4695.451677060483,4695.451677060483,-6633.5488937479195,-6633.5488937479195,-6633.5488937479195,0.0,0.0,0.0,21286.592566182684
2010-07-08,23221.447219198846,16346.052252813804,42969.84828989775,23221.447219198846,23221.447219198846,6253.483693641191,6253.483693641191,6253.483693641191,12609.718154194963,12609.718154194963,12609.718154194963,-6356.234460553772,-6356.234460553772,-6356.234460553772,0.0,0.0,0.0,29474.93091284004
2010-07-09,23218.20465552757,5645.599226232648,32632.200087005458,23218.20465552757,23218.20465552757,-3690.6039066395174,-3690.6039066395174,-3690.6039066395174,2363.245306501289,2363.245306501289,2363.245306501289,-6053.849213140806,-6053.849213140806,-6053.849213140806,0.0,0.0,0.0,19527.600748888053
2010-07-11,23211.71952818502,-1385.0347267050597,26701.330292127164,23211.71952818502,23211.71952818502,-11019.508933228672,-11019.508933228672,-11019.508933228672,-5611.0220876102485,-5611.0220876102485,-5611.0220876102485,-5408.486845618424,-5408.486845618424,-5408.486845618424,0.0,0.0,0.0,12192.21059495635
2010-07-12,23208.476964513746,10368.831541952719,37268.12011724915,23208.476964513746,23208.476964513746,399.19384397892776,399.19384397892776,399.19384397892776,5481.851792062447,5481.851792062447,5481.851792062447,-5082.657948083519,-5082.657948083519,-5082.657948083519,0.0,0.0,0.0,23607.670808492672
2010-07-13,23205.23440084247,13532.434783982424,39661.448846675994,23205.23440084247,23205.23440084247,3594.542150497909,3594.542150497909,3594.542150497909,8360.088439968944,8360.088439968944,8360.088439968944,-4765.5462894710345,-4765.5462894710345,-4765.5462894710345,0.0,0.0,0.0,26799.77655134038
2010-07-14,23201.991837171194,10731.980899539585,36535.51996338452,23201.991837171194,23201.991837171194,231.00136408435174,231.00136408435174,231.00136408435174,4695.451677092945,4695.451677092945,4695.451677092945,-4464.450313008594,-4464.450313008594,-4464.450313008594,0.0,0.0,0.0,23432.993201255544
2010-07-15,23198.749273499918,17831.169667137172,44814.623578640814,23198.749273499918,23198.749273499918,8423.945573093042,8423.945573093042,8423.945573093042,12609.718154185208,12609.718154185208,12609.718154185208,-4185.772581092167,-4185.772581092167,-4185.772581092167,0.0,0.0,0.0,31622.69484659296
2010-07-16,23195.506709828645,8573.692012296791,35151.95432739048,23195.506709828645,23195.506709828645,-1571.6079894410411,-1571.6079894410411,-1571.6079894410411,2363.2453064610227,2363.2453064610227,2363.2453064610227,-3934.8532959020636,-3934.8532959020636,-3934.8532959020636,0.0,0.0,0.0,21623.898720387606
2010-07-18,23189.021582486093,983.7012958406387,27082.109189552008,23189.021582486093,23189.021582486093,-9142.632401823783,-9142.632401823783,-9142.632401823783,-5611.02208758789,-5611.02208758789,-5611.02208758789,-3531.6103142358916,-3531.6103142358916,-3531.6103142358916,0.0,0.0,0.0,14046.38918066231
2010-07-19,23185.783501766477,12493.321085253448,39072.465001706776,23185.783501766477,23185.783501766477,2098.1418917691444,2098.1418917691444,2098.1418917691444,5481.8517920569575,5481.8517920569575,5481.8517920569575,-3383.709900287813,-3383.709900287813,-3383.709900287813,0.0,0.0,0.0,25283.92539353562
2010-07-20,23182.545421046856,15343.467135717408,41837.129729062304,23182.545421046856,23182.545421046856,5087.7154106733005,5087.7154106733005,5087.7154106733005,8360.088439973266,8360.088439973266,8360.088439973266,-3272.373029299965,-3272.373029299965,-3272.373029299965,0.0,0.0,0.0,28270.260831720156
2010-07-21,23179.307340327232,11123.731900059714,37527.65446722416,23179.307340327232,23179.307340327232,1498.8932467298262,1498.8932467298262,1498.8932467298262,4695.45167707181,4695.45167707181,4695.45167707181,-3196.558430341984,-3196.558430341984,-3196.558430341984,0.0,0.0,0.0,24678.200587057057
2010-07-22,23176.069259607615,19580.648435689967,45897.53354094525,23176.069259607615,23176.069259607615,9455.679853510122,9455.679853510122,9455.679853510122,12609.718154177819,12609.718154177819,12609.718154177819,-3154.038300667697,-3154.038300667697,-3154.038300667697,0.0,0.0,0.0,32631.749113117738
2010-07-23,23172.831178887995,8452.70922378613,35736.858753170076,23172.831178887995,23172.831178887995,-778.2784106972779,-778.2784106972779,-778.2784106972779,2363.245306420755,2363.245306420755,2363.245306420755,-3141.5237171180324,-3141.5237171180324,-3141.5237171180324,0.0,0.0,0.0,22394.552768190715
2010-07-25,23166.355017448754,828.8451366805238,27981.90020942239,23166.355017448754,23166.355017448754,-8800.05429468294,-8800.05429468294,-8800.05429468294,-5611.0220876832445,-5611.0220876832445,-5611.0220876832445,-3189.0322069996946,-3189.0322069996946,-3189.0322069996946,0.0,0.0,0.0,14366.300722765814
2010-07-26,23163.116936729133,12239.10830487485,38359.53499989795,23163.116936729133,23163.116936729133,2243.1153253700454,2243.1153253700454,2243.1153253700454,5481.8517920670965,5481.8517920670965,5481.8517920670965,-3238.736466697051,-3238.736466697051,-3238.736466697051,0.0,0.0,0.0,25406.23226209918
2010-07-27,23159.87885600951,15671.06450732262,41846.110309575044,23159.87885600951,23159.87885600951,5061.84906980391,5061.84906980391,5061.84906980391,8360.088439990726,8360.088439990726,8360.088439990726,-3298.239370186817,-3298.239370186817,-3298.239370186817,0.0,0.0,0.0,28221.72792581342
2010-07-28,23156.640775289892,10952.08845824829,36528.90886864091,23156.640775289892,23156.640775289892,1333.663439906006,1333.663439906006,1333.663439906006,4695.451677086949,4695.451677086949,4695.451677086949,-3361.788237180943,-3361.788237180943,-3361.788237180943,0.0,0.0,0.0,24490.304215195898
2010-07-29,23153.40269457027,19286.773493114128,45095.62676616178,23153.40269457027,23153.40269457027,9185.916090530569,9185.916090530569,9185.916090530569,12609.718154204777,12609.718154204777,12609.718154204777,-3423.802063674208,-3423.802063674208,-3423.802063674208,0.0,0.0,0.0,32339.31878510084
2010-07-30,23150.164613850648,9154.903266136964,35049.666218064245,23150.164613850648,23150.164613850648,-1115.844132150562,-1115.844132150562,-1115.844132150562,2363.2453064625024,2363.2453064625024,2363.2453064625024,-3479.0894386130644,-3479.0894386130644,-3479.0894386130644,0.0,0.0,0.0,22034.320481700084
2010-08-01,23143.68845241141,-1161.3602230891283,27468.15219258731,23143.68845241141,23143.68845241141,-9162.872012681444,-9162.872012681444,-9162.872012681444,-5611.022087660885,-5611.022087660885,-5611.022087660885,-3551.8499250205573,-3551.8499250205573,-3551.8499250205573,0.0,0.0,0.0,13980.816439729966
2010-08-02,23140.450371691786,11497.38881451367,37864.63118572075,23140.450371691786,23140.450371691786,1919.278781042516,1919.278781042516,1919.278781042516,5481.851792077237,5481.851792077237,5481.851792077237,-3562.5730110347213,-3562.5730110347213,-3562.5730110347213,0.0,0.0,0.0,25059.7291527343
2010-08-03,23137.21229097217,15547.284052290694,41672.14969226495,23137.21229097217,23137.21229097217,4806.759108871539,4806.759108871539,4806.759108871539,8360.088440008189,8360.088440008189,8360.088440008189,-3553.329331136649,-3553.329331136649,-3553.329331136649,0.0,0.0,0.0,27943.971399843707
2010-08-04,23133.97421025255,11687.37400168516,36829.0647703684,23133.97421025255,23133.97421025255,1172.1213819283894,1172.1213819283894,1172.1213819283894,4695.451677102084,4695.451677102084,4695.451677102084,-3523.330295173695,-3523.330295173695,-3523.330295173695,0.0,0.0,0.0,24306.095592180936
2010-08-05,23130.736129532925,19195.015860780473,45989.40188644035,23130.736129532925,23130.736129532925,9136.798478992758,9136.798478992758,9136.798478992758,12609.718154161857,12609.718154161857,12609.718154161857,-3472.9196751691006,-3472.9196751691006,-3472.9196751691006,0.0,0.0,0.0,32267.534608525682
2010-08-06,23127.498048813308,8388.497344044088,36157.775414874064,23127.498048813308,23127.498048813308,-1040.316502674287,-1040.316502674287,-1040.316502674287,2363.245306447855,2363.245306447855,2363.245306447855,-3403.5618091221413,-3403.5618091221413,-3403.5618091221413,0.0,0.0,0.0,22087.18154613902
2010-08-08,23121.021887374067,-205.52276342307266,27103.12300936759,23121.021887374067,23121.021887374067,-8830.115507698813,-8830.115507698813,-8830.115507698813,-5611.022087642853,-5611.022087642853,-5611.022087642853,-3219.093420055959,-3219.093420055959,-3219.093420055959,0.0,0.0,0.0,14290.906379675254
2010-08-09,23117.783806654446,12127.628595009532,39080.593328646675,23117.783806654446,23117.783806654446,2370.0368037639246,2370.0368037639246,2370.0368037639246,5481.8517920677705,5481.8517920677705,5481.8517920677705,-3111.814988303846,-3111.814988303846,-3111.814988303846,0.0,0.0,0.0,25487.82061041837
2010-08-10,23114.57436136777,15823.826584559161,41653.40182679996,23114.57436136777,23114.57436136777,5359.139977959807,5359.139977959807,5359.139977959807,8360.08844001251,8360.08844001251,8360.08844001251,-3000.948462052704,-3000.948462052704,-3000.948462052704,0.0,0.0,0.0,28473.714339327576
2010-08-11,23111.364916081096,11058.5480424576,37625.01164645875,23111.364916081096,23111.364916081096,1803.4955952047894,1803.4955952047894,1803.4955952047894,4695.451677079328,4695.451677079328,4695.451677079328,-2891.9560818745385,-2891.9560818745385,-2891.9560818745385,0.0,0.0,0.0,24914.860511285886
2010-08-12,23108.155470794423,18758.573884942594,46525.13683395499,23108.155470794423,23108.155470794423,9819.174560375428,9819.174560375428,9819.174560375428,12609.718154188815,12609.718154188815,12609.718154188815,-2790.543593813386,-2790.543593813386,-2790.543593813386,0.0,0.0,0.0,32927.330031169855
2010-08-13,23104.946025507747,9600.87548718022,36371.80938647492,23104.946025507747,23104.946025507747,-339.17775541537753,-339.17775541537753,-339.17775541537753,2363.2453064332076,2363.2453064332076,2363.2453064332076,-2702.4230618485853,-2702.4230618485853,-2702.4230618485853,0.0,0.0,0.0,22765.76827009237
2010-08-15,23098.5271349344,1027.2042259231566,28140.369631779413,23098.5271349344,23098.5271349344,-8198.490937826273,-8198.490937826273,-8198.490937826273,-5611.022087672867,-5611.022087672867,-5611.022087672867,-2587.4688501534065,-2587.4688501534065,-2587.4688501534065,0.0,0.0,0.0,14900.036197108127
2010-08-16,23095.317689647723,12542.814799398584,39199.005673504,23095.317689647723,23095.317689647723,2911.9542528216416,2911.9542528216416,2911.9542528216416,5481.851792081886,5481.851792081886,5481.851792081886,-2569.8975392602442,-2569.8975392602442,-2569.8975392602442,0.0,0.0,0.0,26007.271942469364
2010-08-17,23092.108244361047,15949.931162155952,43185.669683419685,23092.108244361047,23092.108244361047,5776.399962315091,5776.399962315091,5776.399962315091,8360.08843999896,8360.08843999896,8360.08843999896,-2583.688477683871,-2583.688477683871,-2583.688477683871,0.0,0.0,0.0,28868.50820667614
2010-08-18,23088.898799074374,11897.144175856653,39097.67646648229,23088.898799074374,23088.898799074374,2064.4072171303515,2064.4072171303515,2064.4072171303515,4695.451677094466,4695.451677094466,4695.451677094466,-2631.044459964114,-2631.044459964114,-2631.044459964114,0.0,0.0,0.0,25153.306016204726
2010-08-19,23085.6893537877,18345.161412603426,45178.383479546384,23085.6893537877,23085.6893537877,9896.844100485696,9896.844100485696,9896.844100485696,12609.718154181426,12609.718154181426,12609.718154181426,-2712.87405369573,-2712.87405369573,-2712.87405369573,0.0,0.0,0.0,32982.5334542734
2010-08-20,23082.479908501024,8259.659642955818,34944.37278608395,23082.479908501024,23082.479908501024,-465.421471672881,-465.421471672881,-465.421471672881,2363.24530639294,2363.24530639294,2363.24530639294,-2828.6667780658213,-2828.6667780658213,-2828.6667780658213,0.0,0.0,0.0,22617.05843682814
2010-08-22,23076.061017927677,-134.99645484457764,28074.715205585824,23076.061017927677,23076.061017927677,-8763.581184611377,-8763.581184611377,-8763.581184611377,-5611.022087654832,-5611.022087654832,-5611.022087654832,-3152.5590969565455,-3152.5590969565455,-3152.5590969565455,0.0,0.0,0.0,14312.4798333163
2010-08-23,23072.851572641004,10210.74833663456,38418.57284067335,23072.851572641004,23072.851572641004,2129.8117692768346,2129.8117692768346,2129.8117692768346,5481.851792072419,5481.851792072419,5481.851792072419,-3352.0400227955847,-3352.0400227955847,-3352.0400227955847,0.0,0.0,0.0,25202.66334191784
2010-08-24,23069.642127354327,15128.369351365774,40419.90502454422,23069.642127354327,23069.642127354327,4791.764478778231,4791.764478778231,4791.764478778231,8360.088439985411,8360.088439985411,8360.088439985411,-3568.323961207181,-3568.323961207181,-3568.323961207181,0.0,0.0,0.0,27861.406606132557
2010-08-25,23066.432682067654,10826.445766209732,38410.131328246156,23066.432682067654,23066.432682067654,901.9170019078224,901.9170019078224,901.9170019078224,4695.451677109602,4695.451677109602,4695.451677109602,-3793.53467520178,-3793.53467520178,-3793.53467520178,0.0,0.0,0.0,23968.349683975477
2010-08-26,23063.22323678098,17829.50183832003,45696.39614152006,23063.22323678098,23063.22323678098,8591.108491525505,8591.108491525505,8591.108491525505,12609.718154207201,12609.718154207201,12609.718154207201,-4018.609662681696,-4018.609662681696,-4018.609662681696,0.0,0.0,0.0,31654.331728306486
2010-08-27,23060.013791494304,8362.072228031879,34700.369338139615,23060.013791494304,23060.013791494304,-1870.2584178811394,-1870.2584178811394,-1870.2584178811394,2363.2453064603073,2363.2453064603073,2363.2453064603073,-4233.503724341446,-4233.503724341446,-4233.503724341446,0.0,0.0,0.0,21189.755373613167
2010-08-29,23053.594900920954,-681.952517091988,26507.24280339243,23053.594900920954,23053.594900920954,-10200.161391699072,-10200.161391699072,-10200.161391699072,-5611.0220876367985,-5611.0220876367985,-5611.0220876367985,-4589.139304062275,-4589.139304062275,-4589.139304062275,0.0,0.0,0.0,12853.433509221883
2010-08-31,23047.176010347604,13807.28031233375,41085.20876941873,23047.176010347604,23047.176010347604,3589.7196000195754,3589.7196000195754,3589.7196000195754,8360.088440002874,8360.088440002874,8360.088440002874,-4770.368839983299,-4770.368839983299,-4770.368839983299,0.0,0.0,0.0,26636.89561036718
2010-09-01,23044.059532845036,10125.08520893502,36101.898147545624,23044.059532845036,23044.059532845036,-72.36739195116401,-72.36739195116401,-72.36739195116401,4695.451677069523,4695.451677069523,4695.451677069523,-4767.8190690206875,-4767.8190690206875,-4767.8190690206875,0.0,0.0,0.0,22971.692140893872
2010-09-02,23040.943055342468,16698.522654595108,44247.97094332903,23040.943055342468,23040.943055342468,7920.164961676404,7920.164961676404,7920.164961676404,12609.718154199812,12609.718154199812,12609.718154199812,-4689.553192523408,-4689.553192523408,-4689.553192523408,0.0,0.0,0.0,30961.108017018872
2010-09-03,23037.8265778399,7019.812574685105,34529.6646708193,23037.8265778399,23037.8265778399,-2163.423280402394,-2163.423280402394,-2163.423280402394,2363.2453064200404,2363.2453064200404,2363.2453064200404,-4526.668586822435,-4526.668586822435,-4526.668586822435,0.0,0.0,0.0,20874.403297437508
2010-09-05,23031.593622834764,262.6287982810312,26685.67725188817,23031.593622834764,23031.593622834764,-9529.68768362754,-9529.68768362754,-9529.68768362754,-5611.022087618763,-5611.022087618763,-5611.022087618763,-3918.665596008776,-3918.665596008776,-3918.665596008776,0.0,0.0,0.0,13501.905939207223
2010-09-06,23028.477145332192,12094.955635518601,37953.230746392896,23028.477145332192,23028.477145332192,2018.1298220369017,2018.1298220369017,2018.1298220369017,5481.851792057457,5481.851792057457,5481.851792057457,-3463.7219700205555,-3463.7219700205555,-3463.7219700205555,0.0,0.0,0.0,25046.606967369094
2010-09-07,23025.360667829627,15367.950075676148,42167.900013826904,23025.360667829627,23025.360667829627,5455.174941514049,5455.174941514049,5455.174941514049,8360.088439976187,8360.088439976187,8360.088439976187,-2904.9134984621373,-2904.9134984621373,-2904.9134984621373,0.0,0.0,0.0,28480.53560934368
2010-09-08,23022.24419032706,10966.30568962895,37757.33676957143,23022.24419032706,23022.24419032706,2452.934118548927,2452.934118548927,2452.934118548927,4695.451677120929,4695.451677120929,4695.451677120929,-2242.517558572002,-2242.517558572002,-2242.517558572002,0.0,0.0,0.0,25475.178308875988
2010-09-09,23019.127712824487,20892.715365849876,47509.021856363426,23019.127712824487,23019.127712824487,11130.641653076918,11130.641653076918,11130.641653076918,12609.718154192424,12609.718154192424,12609.718154192424,-1479.0765011155033,-1479.0765011155033,-1479.0765011155033,0.0,0.0,0.0,34149.769365901404
2010-09-10,23016.01123532192,11521.448267676904,38110.46620045014,23016.01123532192,23016.01123532192,1743.8305445723543,1743.8305445723543,1743.8305445723543,2363.2453064053925,2363.2453064053925,2363.2453064053925,-619.4147618330384,-619.4147618330384,-619.4147618330384,0.0,0.0,0.0,24759.841779894272
2010-09-12,23009.778280316783,5514.690334211544,32243.060935973077,23009.778280316783,23009.778280316783,-4252.846212763679,-4252.846212763679,-4252.846212763679,-5611.022087648779,-5611.022087648779,-5611.022087648779,1358.1758748851007,1358.1758748851007,1358.1758748851007,0.0,0.0,0.0,18756.932067553105
2010-09-13,23006.661802814215,17703.674623707568,44455.150021572175,23006.661802814215,23006.661802814215,7937.572880790373,7937.572880790373,7937.572880790373,5481.8517920676,5481.8517920676,5481.8517920676,2455.721088722774,2455.721088722774,2455.721088722774,0.0,0.0,0.0,30944.234683604587
2010-09-14,23003.545325311647,21523.40084960295,47927.1829601512,23003.545325311647,23003.545325311647,11969.180238730825,11969.180238730825,11969.180238730825,8360.088440011517,8360.088440011517,8360.088440011517,3609.091798719305,3609.091798719305,3609.091798719305,0.0,0.0,0.0,34972.72556404247
2010-09-15,23000.428847809082,18133.95051803126,45985.48969995281,23000.428847809082,23000.428847809082,9499.288512896059,9499.288512896059,9499.288512896059,4695.451677099797,4695.451677099797,4695.451677099797,4803.836835796261,4803.836835796261,4803.836835796261,0.0,0.0,0.0,32499.71736070514
2010-09-16,22997.31237030651,28126.82443373451,55003.320163417266,22997.31237030651,22997.31237030651,18634.02399997761,18634.02399997761,18634.02399997761,12609.718154185033,12609.718154185033,12609.718154185033,6024.3058457925745,6024.3058457925745,6024.3058457925745,0.0,0.0,0.0,41631.336370284116
2010-09-17,22994.195892803942,18117.055677580545,45595.64036287836,22994.195892803942,22994.195892803942,9617.234181189058,9617.234181189058,9617.234181189058,2363.24530642152,2363.24530642152,2363.24530642152,7253.988874767538,7253.988874767538,7253.988874767538,0.0,0.0,0.0,32611.430073993
2010-09-19,22987.962937798802,13401.151548311238,41444.96746818048,22987.962937798802,22987.962937798802,4061.848657076798,4061.848657076798,4061.848657076798,-5611.022087635066,-5611.022087635066,-5611.022087635066,9672.870744711865,9672.870744711865,9672.870744711865,0.0,0.0,0.0,27049.811594875602
2010-09-20,22984.846460296238,25404.939257383274,52349.89779696586,22984.846460296238,22984.846460296238,16309.969398084853,16309.969398084853,16309.969398084853,5481.851792077739,5481.851792077739,5481.851792077739,10828.117606007116,10828.117606007116,10828.117606007116,0.0,0.0,0.0,39294.81585838109
2010-09-21,22981.72998279367,30948.029764227518,56742.4143102117,22981.72998279367,22981.72998279367,20285.537992538648,20285.537992538648,20285.537992538648,8360.08843996696,8360.08843996696,8360.08843996696,11925.449552571688,11925.449552571688,11925.449552571688,0.0,0.0,0.0,43267.26797533232
2010-09-22,22979.196520915288,27007.371158820606,53828.0574631967,22979.196520915288,22979.196520915288,17645.180861377725,17645.180861377725,17645.180861377725,4695.451677059717,4695.451677059717,4695.451677059717,12949.72918431801,12949.72918431801,12949.72918431801,0.0,0.0,0.0,40624.37738229301
2010-09-23,22976.663059036906,36247.26331407896,62163.93083515537,22976.663059036906,22976.663059036906,26496.921505654667,26496.921505654667,26496.921505654667,12609.718154210808,12609.718154210808,12609.718154210808,13887.203351443859,13887.203351443859,13887.203351443859,0.0,0.0,0.0,49473.58456469157
2010-09-24,22974.129597158528,27234.918018292166,54557.95141857749,22974.129597158528,22974.129597158528,17089.064068559004,17089.064068559004,17089.064068559004,2363.2453064888873,2363.2453064888873,2363.2453064888873,14725.818762070117,14725.818762070117,14725.818762070117,0.0,0.0,0.0,40063.19366571753
2010-09-26,22969.062673401764,20438.80271148414,46380.65433247949,22969.062673401764,22969.062673401764,10457.335285770256,10457.335285770256,10457.335285770256,-5611.022087612709,-5611.022087612709,-5611.022087612709,16068.357373382963,16068.357373382963,16068.357373382963,0.0,0.0,0.0,33426.39795917202
2010-09-27,22966.529211523382,32005.209812860187,57850.294341266504,22966.529211523382,22966.529211523382,22040.74643208328,22040.74643208328,22040.74643208328,5481.851792087879,5481.851792087879,5481.851792087879,16558.894639995404,16558.894639995404,16558.894639995404,0.0,0.0,0.0,45007.27564360666
2010-09-28,22963.995749645,35439.55059451129,62424.22019469944,22963.995749645,22963.995749645,25284.1739825361,25284.1739825361,25284.1739825361,8360.088440002291,8360.088440002291,8360.088440002291,16924.08554253381,16924.08554253381,16924.08554253381,0.0,0.0,0.0,48248.1697321811
