CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13835.0,25,7,1095.27,1,Regular
13836.0,399,2,620.37,0,Lost
13837.0,212,2,266.59000000000003,1,Regular
13838.0,6,10,1690.07,1,Regular
13839.0,486,1,139.95000000000002,0,Lost
13840.0,416,1,651.4,0,Lost
13841.0,253,1,85.0,0,Lost
13842.0,59,18,5319.34,1,Regular
13843.0,381,1,319.75,0,Lost
13844.0,11,1,361.62,1,Regular
13845.0,65,1,312.98,1,Regular
13846.0,25,4,1307.79,1,Regular
13847.0,720,1,310.72,0,Lost
13848.0,92,8,3015.0,1,Regular
13849.0,52,5,3469.3,1,Regular
13850.0,129,1,1595.48,1,Regular
13851.0,96,8,4606.46,1,Regular
13852.0,611,1,187.35000000000002,0,Lost
13853.0,57,1,1090.1399999999999,1,Regular
13854.0,9,39,11944.56,1,Regular
13855.0,501,4,1310.3400000000001,0,Lost
13856.0,169,11,1142.03,1,Regular
13857.0,393,6,1001.01,0,Lost
13858.0,57,1,216.17000000000002,1,Regular
13859.0,326,2,515.86,0,Lost
13860.0,1,5,1245.9,1,Regular
13861.0,429,2,273.26,0,Lost
13862.0,18,9,2556.09,1,Regular
13863.0,248,4,1239.55,1,Regular
13864.0,387,1,662.4000000000001,0,Lost
13865.0,58,4,501.56,1,Regular
13866.0,74,1,145.67,1,Regular
13867.0,31,3,1005.09,1,Regular
13868.0,7,2,3192.54,1,Regular
13869.0,123,10,7996.87,1,Regular
13870.0,2,15,5712.08,1,Regular
13871.0,23,17,7885.85,1,Regular
13872.0,527,3,919.57,0,Lost
13873.0,120,8,1038.92,1,Regular
13874.0,358,7,2049.15,0,Lost
13875.0,54,14,4814.37,1,Regular
13876.0,64,1,122.7,1,Regular
13877.0,86,3,449.68,1,Regular
13878.0,55,4,2416.9,1,Regular
13879.0,646,1,395.5,0,Lost
13880.0,21,17,4293.86,1,Regular
13881.0,4,43,45179.1,1,Regular
13882.0,3,5,1191.13,1,Regular
13883.0,11,15,6560.02,1,Regular
13884.0,7,10,1825.03,1,Regular
13885.0,189,2,506.8,1,Regular
13886.0,71,1,243.56,1,Regular
13887.0,204,1,349.55,1,Regular
13888.0,120,7,2001.5900000000001,1,Regular
13889.0,93,6,1991.23,1,Regular
13890.0,1,14,2927.38,1,Regular
13891.0,378,3,859.21,0,Lost
13892.0,27,6,1267.65,1,Regular
13893.0,298,1,821.1,0,Lost
13894.0,24,3,564.62,1,Regular
13895.0,28,6,4008.52,1,Regular
13896.0,626,1,388.55,0,Lost
13897.0,50,3,1160.72,1,Regular
13898.0,326,2,686.4,0,Lost
13899.0,16,2,388.52,1,Regular
13900.0,183,6,1610.5900000000001,1,Regular
13901.0,72,15,5676.34,1,Regular
13902.0,632,5,34095.26,0,Lost
13903.0,400,1,165.45000000000002,0,Lost
13904.0,37,2,332.64,1,Regular
13905.0,733,1,312.65,0,Lost
13906.0,409,1,42.0,0,Lost
13907.0,692,1,136.8,0,Lost
13908.0,80,4,2369.55,1,Regular
13909.0,423,2,282.85,0,Lost
13911.0,57,20,4234.99,1,Regular
13912.0,424,1,124.95,0,Lost
13913.0,507,1,42.22,0,Lost
13914.0,12,2,626.45,1,Regular
13915.0,394,1,70.80000000000001,0,Lost
13916.0,464,4,1275.81,0,Lost
13917.0,50,2,272.04,1,Regular
13918.0,50,2,1212.8400000000001,1,Regular
13919.0,59,4,1360.68,1,Regular
13920.0,432,4,1774.68,0,Lost
13921.0,402,4,730.7,0,Lost
13922.0,352,3,865.2,0,Lost
13923.0,54,1,351.13,1,Regular
13924.0,2,6,1838.8500000000001,1,Regular
13925.0,93,4,678.25,1,Regular
13926.0,23,1,223.85000000000002,1,Regular
13927.0,75,2,708.26,1,Regular
13928.0,11,4,464.57,1,Regular
13929.0,169,11,3494.1,1,Regular
13930.0,58,2,337.34,1,Regular
13931.0,96,11,5257.38,1,Regular
13932.0,295,1,307.4,0,Lost
13933.0,109,2,608.79,1,Regular
13934.0,264,1,922.1,0,Lost
13935.0,597,3,6116.92,0,Lost
13936.0,180,3,939.6600000000001,1,Regular
13937.0,169,2,880.13,1,Regular
13938.0,35,1,71.66,1,Regular
13939.0,23,7,1560.96,1,Regular
13940.0,17,4,839.14,1,Regular
13941.0,22,15,10027.18,1,Regular
13942.0,535,1,320.0,0,Lost
13943.0,578,1,246.54000000000002,0,Lost
13944.0,653,1,200.43,0,Lost
13945.0,395,2,854.1500000000001,0,Lost
13946.0,79,6,1876.23,1,Regular
13947.0,65,1,90.60000000000001,1,Regular
13948.0,361,4,548.76,0,Lost
13949.0,3,6,2427.32,1,Regular
13950.0,11,4,745.0600000000001,1,Regular
13951.0,176,3,674.45,1,Regular
13952.0,218,14,12823.521,1,Regular
13953.0,7,12,6640.68,1,Regular
13954.0,2,2,439.92,1,Regular
13955.0,154,3,544.0699999999999,1,Regular
13956.0,5,5,1019.27,1,Regular
13957.0,418,3,458.25,0,Lost
13958.0,380,8,4709.2300000000005,0,Lost
13959.0,79,6,1064.77,1,Regular
13960.0,21,2,230.22,1,Regular
13961.0,392,1,538.4,0,Lost
13962.0,22,3,362.8,1,Regular
13963.0,308,17,2860.57,0,Lost
13964.0,387,2,438.9,0,Lost
13965.0,477,3,996.61,0,Lost
13966.0,435,1,384.26,0,Lost
13967.0,146,2,166.3,1,Regular
13968.0,423,1,123.66,0,Lost
13969.0,7,35,12973.460000000001,1,Regular
13970.0,386,2,846.55,0,Lost
13971.0,19,14,4667.57,1,Regular
13972.0,71,2,190.25,1,Regular
13973.0,287,1,264.7,0,Lost
13974.0,49,2,677.72,1,Regular
13975.0,31,12,5256.4,1,Regular
13976.0,207,4,1192.3600000000001,1,Regular
13977.0,411,1,519.8100000000001,0,Lost
13978.0,15,2,196.79,1,Regular
13979.0,73,7,3379.93,1,Regular
13980.0,60,5,768.8199999999999,1,Regular
13981.0,416,1,331.14,0,Lost
13982.0,39,9,3954.29,1,Regular
13983.0,30,21,6753.89,1,Regular
13984.0,27,12,1893.8,1,Regular
13985.0,4,22,10020.86,1,Regular
13986.0,17,1,320.46,1,Regular
13987.0,380,2,682.54,0,Lost
13988.0,20,8,4757.8,1,Regular
13989.0,66,5,2026.06,1,Regular
13990.0,213,1,311.3,1,Regular
13991.0,12,6,852.88,1,Regular
13992.0,30,3,219.5,1,Regular
13993.0,43,19,6775.71,1,Regular
13994.0,4,6,2274.14,1,Regular
13995.0,15,14,3902.01,1,Regular
13996.0,386,2,895.76,0,Lost
13997.0,519,3,376.46,0,Lost
13998.0,447,3,566.7,0,Lost
13999.0,10,29,9502.26,1,Regular
14000.0,211,5,2046.34,1,Regular
14001.0,46,9,4228.85,1,Regular
14002.0,134,2,529.73,1,Regular
14003.0,733,1,209.41,0,Lost
14004.0,43,11,6258.45,1,Regular
14005.0,10,5,2874.72,1,Regular
14006.0,116,7,2196.67,1,Regular
14007.0,513,1,79.48,0,Lost
14008.0,432,1,509.04,0,Lost
14009.0,198,3,1099.91,1,Regular
14010.0,565,2,445.15,0,Lost
14011.0,480,2,457.82,0,Lost
14012.0,278,1,328.8,0,Lost
14013.0,110,5,1084.57,1,Regular
14014.0,77,3,1948.21,1,Regular
14015.0,53,1,917.34,1,Regular
14016.0,162,11,11403.41,1,Regular
14017.0,571,1,229.75,0,Lost
14018.0,645,1,367.15,0,Lost
14019.0,47,3,1421.6100000000001,1,Regular
14020.0,17,4,1249.01,1,Regular
14021.0,155,7,1716.58,1,Regular
14022.0,225,2,792.15,1,Regular
14023.0,7,2,584.07,1,Regular
14024.0,122,3,645.74,1,Regular
14025.0,465,8,4057.9,0,Lost
14026.0,471,2,713.11,0,Lost
14027.0,61,1,104.82,1,Regular
14028.0,550,3,10396.5,0,Lost
14029.0,63,2,467.66,1,Regular
14030.0,18,20,7521.8,1,Regular
14031.0,7,44,39019.51,1,Regular
14032.0,2,16,4546.41,1,Regular
14033.0,555,1,109.44,0,Lost
14034.0,22,3,648.89,1,Regular
14035.0,29,9,2794.75,1,Regular
14036.0,285,1,626.65,0,Lost
14037.0,176,6,836.95,1,Regular
14038.0,78,5,3069.88,1,Regular
14039.0,33,2,267.28000000000003,1,Regular
14040.0,41,35,12523.81,1,Regular
14041.0,266,1,141.41,0,Lost
14042.0,725,1,431.98,0,Lost
14043.0,491,2,302.59999999999997,0,Lost
14044.0,27,10,3077.7,1,Regular
14045.0,109,16,10986.63,1,Regular
14046.0,284,1,154.99,0,Lost
14047.0,9,14,3968.11,1,Regular
14048.0,305,3,748.69,0,Lost
14049.0,17,13,13023.4,1,Regular
14050.0,32,2,746.36,1,Regular
14051.0,1,37,21770.98,1,Regular
14052.0,20,2,466.66,1,Regular
14053.0,124,4,572.3,1,Regular
14054.0,65,1,92.46000000000001,1,Regular
14055.0,106,3,1520.96,1,Regular
14056.0,1,23,8152.71,1,Regular
14057.0,24,22,8346.66,1,Regular
14058.0,463,2,469.19,0,Lost
14059.0,267,1,183.6,0,Lost
14060.0,5,30,8898.24,1,Regular
14061.0,507,3,917.4300000000001,0,Lost
14062.0,10,24,25585.65,1,Regular
14063.0,438,9,22710.2,0,Lost
14064.0,29,15,3260.2400000000002,1,Regular
14065.0,389,3,891.02,0,Lost
14066.0,267,1,152.55,0,Lost
14067.0,64,2,374.7,1,Regular
14068.0,320,4,1516.72,0,Lost
14069.0,515,2,225.81,0,Lost
14070.0,685,1,321.6,0,Lost
14071.0,4,8,1437.57,1,Regular
14072.0,667,1,390.85,0,Lost
14073.0,32,1,151.04,1,Regular
14074.0,623,1,219.4,0,Lost
14075.0,5,6,1734.87,1,Regular
14076.0,129,1,118.67,1,Regular
14077.0,41,6,615.08,1,Regular
14078.0,102,9,1553.47,1,Regular
14079.0,125,2,618.73,1,Regular
14080.0,33,5,1115.68,1,Regular
14081.0,302,10,4867.57,0,Lost
14082.0,365,2,413.36,0,Lost
14083.0,4,11,1082.19,1,Regular
14084.0,512,1,150.5,0,Lost
14085.0,2,33,9720.67,1,Regular
14086.0,463,1,39.95,0,Lost
14087.0,3,3,829.47,1,Regular
14088.0,10,16,64036.8,1,Regular
14089.0,57,1,158.75,1,Regular
14090.0,325,1,76.32000000000001,0,Lost
14091.0,654,2,9530.08,0,Lost
14092.0,8,24,7229.45,1,Regular
14093.0,12,1,433.86,1,Regular
14094.0,440,1,311.77,0,Lost
14095.0,723,1,2.95,0,Lost
14096.0,4,17,65164.79,1,Regular
14097.0,481,2,422.86,0,Lost
14098.0,37,1,147.35,1,Regular
14099.0,16,20,5750.91,1,Regular
14100.0,138,1,191.95,1,Regular
14101.0,74,13,9961.93,1,Regular
14102.0,5,5,1105.8799999999999,1,Regular
14104.0,155,5,743.53,1,Regular
14105.0,239,5,5988.83,1,Regular
14106.0,737,1,214.8,0,Lost
14107.0,52,11,4877.3,1,Regular
14108.0,31,4,1044.96,1,Regular
14109.0,73,1,144.2,1,Regular
14110.0,4,33,12987.95,1,Regular
14111.0,14,4,692.85,1,Regular
14112.0,23,13,5834.59,1,Regular
14113.0,4,16,7092.610000000001,1,Regular
14114.0,274,7,1364.09,0,Lost
14115.0,502,2,622.67,0,Lost
14116.0,20,5,1382.74,1,Regular
14117.0,144,1,90.0,1,Regular
14118.0,429,1,458.45,0,Lost
14119.0,376,2,183.37,0,Lost
14121.0,4,4,2780.15,1,Regular
14122.0,406,3,362.42,0,Lost
14123.0,733,1,436.18,0,Lost
14124.0,84,1,419.58,1,Regular
14125.0,11,3,2720.63,1,Regular
14126.0,8,4,1172.46,1,Regular
14127.0,123,6,1900.0800000000002,1,Regular
14128.0,61,3,924.21,1,Regular
14129.0,2,9,2591.34,1,Regular
14130.0,319,4,1858.77,0,Lost
14131.0,649,1,168.22,0,Lost
14132.0,2,11,3586.03,1,Regular
14133.0,130,4,911.14,1,Regular
14134.0,383,15,11123.35,0,Lost
14135.0,2,24,8839.67,1,Regular
14136.0,401,5,1570.81,0,Lost
14137.0,696,1,332.7,0,Lost
14138.0,2,2,965.88,1,Regular
14139.0,46,4,1086.8,1,Regular
14140.0,4,2,935.05,1,Regular
14141.0,3,4,915.13,1,Regular
14142.0,373,2,671.34,0,Lost
14143.0,134,1,115.8,1,Regular
14144.0,486,1,30.6,0,Lost
14145.0,47,7,7600.05,1,Regular
14146.0,9,12,9450.3,1,Regular
14147.0,78,9,2590.2,1,Regular
14148.0,234,2,466.29,1,Regular
14149.0,221,1,446.62,1,Regular
14150.0,36,2,658.64,1,Regular
14151.0,673,2,679.45,0,Lost
14152.0,75,7,1997.3400000000001,1,Regular
14153.0,483,1,233.39999999999998,0,Lost
14154.0,239,8,6460.7,1,Regular
14155.0,266,1,118.75,0,Lost
14156.0,10,156,313437.62,3,Elite
14157.0,20,5,978.69,1,Regular
14158.0,40,1,507.65999999999997,1,Regular
14159.0,20,20,7860.8,1,Regular
14160.0,610,7,8421.47,0,Lost
14161.0,216,7,2996.93,1,Regular
14162.0,174,2,289.36,1,Regular
14163.0,87,5,2594.62,1,Regular
14164.0,71,2,1631.77,1,Regular
14165.0,276,1,120.44,0,Lost
14166.0,505,2,251.15,0,Lost
14167.0,39,8,1274.29,1,Regular
14168.0,421,2,370.45,0,Lost
14169.0,431,2,621.51,0,Lost
14170.0,375,3,570.18,0,Lost
14171.0,98,2,498.79,1,Regular
14172.0,605,3,369.02,0,Lost
14173.0,11,6,586.0,1,Regular
14174.0,33,1,134.46,1,Regular
14175.0,60,8,7678.88,1,Regular
14176.0,297,5,756.46,0,Lost
14177.0,86,13,2209.69,1,Regular
14178.0,9,7,1600.26,1,Regular
14179.0,41,2,701.57,1,Regular
14180.0,11,33,6117.5,1,Regular
14181.0,411,2,308.35,0,Lost
14182.0,444,4,678.77,0,Lost
14183.0,411,2,278.34000000000003,0,Lost
14184.0,67,1,452.89,1,Regular
14185.0,331,1,197.65,0,Lost
14186.0,427,5,1550.63,0,Lost
14187.0,474,1,123.5,0,Lost
14188.0,31,6,2054.36,1,Regular
14189.0,2,16,5503.150000000001,1,Regular
14190.0,666,1,79.9,0,Lost
14191.0,2,15,4817.66,1,Regular
14192.0,388,1,293.74,0,Lost
14193.0,68,3,1210.19,1,Regular
14194.0,5,36,18670.59,1,Regular
14195.0,202,6,2615.6,1,Regular
14196.0,107,1,335.52,1,Regular
14197.0,411,1,390.05,0,Lost
14198.0,18,9,1569.73,1,Regular
14199.0,218,4,1091.7,1,Regular
14200.0,617,1,379.2,0,Lost
14201.0,60,10,1193.54,1,Regular
14202.0,381,3,847.76,0,Lost
14203.0,397,1,339.34,0,Lost
14204.0,2,4,1024.83,1,Regular
14205.0,17,9,2414.2,1,Regular
14206.0,239,3,1185.01,1,Regular
14207.0,688,1,157.8,0,Lost
14208.0,95,2,567.05,1,Regular
14209.0,11,15,4993.27,1,Regular
14210.0,106,16,5556.570000000001,1,Regular
14211.0,53,18,4402.29,1,Regular
14212.0,90,2,2190.14,1,Regular
14213.0,405,1,1192.2,0,Lost
14214.0,31,5,1004.38,1,Regular
14215.0,12,9,3250.33,1,Regular
14216.0,3,5,2150.04,1,Regular
14217.0,2,23,3298.59,1,Regular
14218.0,43,1,169.48000000000002,1,Regular
14219.0,4,3,633.83,1,Regular
14220.0,247,4,1515.0,1,Regular
14221.0,42,17,6517.49,1,Regular
14222.0,177,1,683.17,1,Regular
14223.0,92,3,991.13,1,Regular
14224.0,110,9,1841.71,1,Regular
14225.0,435,4,2031.07,0,Lost
14226.0,29,6,2985.13,1,Regular
14227.0,26,15,6368.71,1,Regular
14228.0,438,3,745.5,0,Lost
14229.0,52,7,2594.04,1,Regular
14230.0,436,3,979.8000000000001,0,Lost
14231.0,184,4,1235.6200000000001,1,Regular
14232.0,43,5,2048.07,1,Regular
14233.0,49,7,2904.27,1,Regular
14234.0,22,4,754.12,1,Regular
14235.0,75,9,4717.99,1,Regular
14236.0,81,5,1555.34,1,Regular
14237.0,373,2,471.14,0,Lost
14238.0,326,3,434.23,0,Lost
14239.0,43,21,4263.17,1,Regular
14240.0,30,3,1247.49,1,Regular
14241.0,184,2,333.7,1,Regular
14242.0,235,2,280.55,1,Regular
14243.0,9,17,7217.75,1,Regular
14244.0,661,1,366.41999999999996,0,Lost
14245.0,220,2,1693.45,1,Regular
14246.0,111,3,1474.06,1,Regular
14247.0,278,5,753.56,0,Lost
14248.0,318,3,1032.95,0,Lost
14249.0,411,12,5400.461,0,Lost
14250.0,7,3,1904.05,1,Regular
14251.0,2,5,2879.7000000000003,1,Regular
14252.0,381,1,350.99,0,Lost
14253.0,493,2,363.40000000000003,0,Lost
14254.0,433,1,601.03,0,Lost
14255.0,546,1,1000.63,0,Lost
14256.0,260,5,2460.79,1,Regular
14257.0,64,9,5954.45,1,Regular
14258.0,9,25,32051.34,1,Regular
14259.0,142,1,120.0,1,Regular
14260.0,471,3,824.28,0,Lost
14261.0,51,2,1163.45,1,Regular
14262.0,8,8,2618.23,1,Regular
14263.0,423,1,322.93,0,Lost
14264.0,155,6,1517.3600000000001,1,Regular
14265.0,109,4,1373.35,1,Regular
14266.0,428,1,40.56,0,Lost
14267.0,163,3,1516.24,1,Regular
14268.0,471,1,354.85,0,Lost
14269.0,439,1,295.73,0,Lost
14270.0,332,1,492.65000000000003,0,Lost
14271.0,226,2,214.18,1,Regular
14272.0,74,4,920.81,1,Regular
14273.0,51,4,559.97,1,Regular
14274.0,686,1,256.6,0,Lost
14275.0,396,6,1189.3799999999999,0,Lost
14276.0,99,7,2102.68,1,Regular
14277.0,15,9,17197.61,1,Regular
14278.0,410,1,205.83,0,Lost
14279.0,521,2,191.86,0,Lost
14280.0,197,1,134.04,1,Regular
14281.0,408,1,245.15,0,Lost
14282.0,3,25,7250.76,1,Regular
14283.0,463,4,628.44,0,Lost
14284.0,31,3,1299.65,1,Regular
14285.0,21,8,3284.42,1,Regular
14286.0,24,7,8479.76,1,Regular
14287.0,8,3,176.63,1,Regular
14288.0,213,1,426.6,1,Regular
14289.0,9,6,911.26,1,Regular
14290.0,11,8,4516.56,1,Regular
14291.0,2,23,7904.1,1,Regular
14292.0,8,16,9226.25,1,Regular
14293.0,3,9,2903.01,1,Regular
14294.0,407,1,375.34000000000003,0,Lost
14295.0,40,5,2362.91,1,Regular
14296.0,421,2,456.4,0,Lost
14297.0,18,4,1305.33,1,Regular
14298.0,8,82,91194.49,2,VIP
14299.0,8,27,14070.25,1,Regular
14300.0,19,1,43.2,1,Regular
14301.0,117,4,1992.18,1,Regular
14302.0,431,3,742.9000000000001,0,Lost
14303.0,407,2,277.94,0,Lost
14304.0,223,3,1725.01,1,Regular
14305.0,71,3,1858.96,1,Regular
14306.0,51,6,3151.4,1,Regular
14307.0,89,10,4287.92,1,Regular
14308.0,549,2,1147.02,0,Lost
14309.0,8,11,3780.81,1,Regular
14310.0,433,1,492.1,0,Lost
14311.0,243,2,516.45,1,Regular
14312.0,47,11,3090.29,1,Regular
14314.0,107,2,229.79999999999998,1,Regular
14315.0,45,8,3197.82,1,Regular
14316.0,422,5,1370.34,0,Lost
14317.0,65,1,508.58,1,Regular
14318.0,460,1,158.02,0,Lost
14319.0,424,1,494.85,0,Lost
14320.0,207,5,1346.75,1,Regular
14321.0,11,7,2218.06,1,Regular
14322.0,429,4,474.1,0,Lost
14323.0,115,2,605.0600000000001,1,Regular
14324.0,410,2,701.61,0,Lost
14325.0,570,1,245.48000000000002,0,Lost
14326.0,242,3,940.98,1,Regular
14327.0,163,6,1894.93,1,Regular
14328.0,438,1,445.05,0,Lost
14329.0,17,15,9887.62,1,Regular
14330.0,624,1,200.63,0,Lost
14331.0,124,2,462.66,1,Regular
14332.0,23,5,1917.41,1,Regular
14333.0,68,1,415.2,1,Regular
14334.0,17,12,4318.4800000000005,1,Regular
14335.0,16,2,454.86,1,Regular
14336.0,17,4,1614.91,1,Regular
14338.0,161,3,928.1,1,Regular
14339.0,243,2,620.27,1,Regular
14340.0,219,1,134.7,1,Regular
14341.0,45,18,4452.02,1,Regular
14342.0,21,6,918.44,1,Regular
14343.0,421,4,1079.66,0,Lost
14344.0,127,20,2993.05,1,Regular
14345.0,39,1,108.98,1,Regular
14346.0,121,5,2315.75,1,Regular
14347.0,737,1,82.60000000000001,0,Lost
14348.0,260,1,409.57,0,Lost
14349.0,10,1,133.5,1,Regular
14350.0,274,3,972.03,0,Lost
14351.0,165,1,51.0,1,Regular
14352.0,157,4,1078.96,1,Regular
14353.0,215,3,376.5,1,Regular
14354.0,6,2,163.62,1,Regular
14355.0,366,3,840.0500000000001,0,Lost
14356.0,80,2,701.23,1,Regular
14357.0,43,1,225.12,1,Regular
14358.0,389,2,400.06,0,Lost
14359.0,19,3,912.1800000000001,1,Regular
14360.0,32,4,2118.03,1,Regular
14361.0,579,1,214.71,0,Lost
14362.0,22,1,151.5,1,Regular
14363.0,402,2,227.47000000000003,0,Lost
14364.0,109,8,3717.35,1,Regular
14365.0,395,2,634.68,0,Lost
14366.0,525,1,136.0,0,Lost
14367.0,8,16,9227.82,1,Regular
14368.0,320,1,155.0,0,Lost
14369.0,642,2,469.13,0,Lost
14370.0,451,6,1175.78,0,Lost
14371.0,295,1,100.5,0,Lost
14372.0,443,2,860.08,0,Lost
14373.0,358,1,76.55,0,Lost
14374.0,541,1,108.0,0,Lost
14375.0,185,3,1106.82,1,Regular
14376.0,683,1,215.46,0,Lost
14377.0,191,2,617.05,1,Regular
14378.0,622,1,131.25,0,Lost
14379.0,44,4,1265.16,1,Regular
14380.0,682,1,48.96,0,Lost
14381.0,52,2,625.94,1,Regular
14382.0,26,2,1193.6299999999999,1,Regular
14383.0,38,3,1247.69,1,Regular
14384.0,501,1,58.5,0,Lost
14385.0,9,3,202.10999999999999,1,Regular
14386.0,297,1,142.4,0,Lost
14387.0,33,3,1727.6,1,Regular
14388.0,10,16,6388.2,1,Regular
14389.0,65,5,1898.01,1,Regular
14390.0,10,13,6150.03,1,Regular
14391.0,577,1,135.6,0,Lost
14392.0,432,1,266.4,0,Lost
14393.0,218,1,67.95,1,Regular
14394.0,565,1,93.8,0,Lost
14395.0,2,20,7801.93,1,Regular
14396.0,65,7,1969.38,1,Regular
14397.0,3,19,2612.96,1,Regular
14398.0,401,2,707.79,0,Lost
14399.0,394,8,2108.21,0,Lost
14400.0,149,3,1732.47,1,Regular
14401.0,4,22,6795.9,1,Regular
14402.0,652,1,285.6,0,Lost
14403.0,130,6,1880.51,1,Regular
14404.0,34,13,2724.13,1,Regular
14405.0,387,1,195.0,0,Lost
14406.0,119,1,156.75,1,Regular
14407.0,107,6,2157.73,1,Regular
14408.0,11,11,4102.27,1,Regular
14409.0,71,9,3427.29,1,Regular
14410.0,92,11,2631.9,1,Regular
14411.0,311,1,1063.0,0,Lost
14412.0,43,3,1426.19,1,Regular
14413.0,362,4,764.52,0,Lost
14414.0,92,8,2399.33,1,Regular
14415.0,1,23,11980.09,1,Regular
14416.0,22,2,490.22,1,Regular
14417.0,388,1,524.65,0,Lost
14418.0,4,3,1937.25,1,Regular
14419.0,11,7,1254.64,1,Regular
14420.0,99,4,1639.17,1,Regular
14421.0,57,6,2469.37,1,Regular
14422.0,1,19,10271.52,1,Regular
14423.0,218,3,916.61,1,Regular
14424.0,18,1,322.08,1,Regular
14425.0,435,3,661.39,0,Lost
14426.0,24,17,11727.94,1,Regular
14427.0,50,4,1263.52,1,Regular
14428.0,7,5,1224.06,1,Regular
14429.0,404,1,516.28,0,Lost
14430.0,512,3,1220.9,0,Lost
14431.0,303,4,2614.2,0,Lost
14432.0,10,6,2248.5,1,Regular
14433.0,466,1,280.7,0,Lost
14434.0,22,6,1372.8,1,Regular
14435.0,502,1,90.42,0,Lost
14436.0,99,2,271.7,1,Regular
14437.0,366,5,873.34,0,Lost
14438.0,306,1,131.9,0,Lost
14439.0,320,5,9443.04,0,Lost
14440.0,8,13,5982.03,1,Regular
14441.0,1,11,4611.6900000000005,1,Regular
14442.0,205,7,5367.02,1,Regular
14443.0,54,5,2082.9700000000003,1,Regular
14444.0,456,1,120.44,0,Lost
14445.0,456,1,221.65,0,Lost
14446.0,1,5,1200.28,1,Regular
14447.0,19,6,1711.73,1,Regular
14448.0,9,2,375.35,1,Regular
14449.0,19,8,2230.96,1,Regular
14450.0,181,7,1128.44,1,Regular
14451.0,60,12,3258.68,1,Regular
14452.0,11,4,658.95,1,Regular
14453.0,190,1,119.93,1,Regular
14454.0,376,5,977.3000000000001,0,Lost
14455.0,432,4,617.72,0,Lost
14456.0,5,9,3017.28,1,Regular
14457.0,311,1,113.64,0,Lost
14458.0,381,1,228.07,0,Lost
14459.0,155,2,5375.741,1,Regular
14460.0,110,9,1093.5,1,Regular
14461.0,148,13,6676.91,1,Regular
14462.0,66,12,2242.81,1,Regular
14463.0,98,4,786.5699999999999,1,Regular
14464.0,568,2,111.0,0,Lost
14465.0,247,11,3925.85,1,Regular
14466.0,29,13,4267.15,1,Regular
14467.0,18,12,2203.2400000000002,1,Regular
14468.0,734,1,204.24,0,Lost
14469.0,416,4,2093.46,0,Lost
14470.0,12,3,712.04,1,Regular
14471.0,591,2,400.95,0,Lost
14472.0,104,9,2118.72,1,Regular
14473.0,74,2,234.34,1,Regular
14474.0,46,2,1258.89,1,Regular
14475.0,72,4,1151.15,1,Regular
14476.0,257,1,193.0,0,Lost
14477.0,20,7,1969.6,1,Regular
14478.0,382,4,1276.66,0,Lost
14479.0,254,4,1124.71,1,Regular
14480.0,11,4,1299.52,1,Regular
14481.0,165,5,2284.69,1,Regular
14482.0,18,12,4306.72,1,Regular
14483.0,282,2,257.1,0,Lost
14484.0,50,4,1070.98,1,Regular
14485.0,39,1,162.8,1,Regular
14486.0,512,2,175.5,0,Lost
14487.0,27,7,1266.27,1,Regular
14488.0,68,1,1064.28,1,Regular
14489.0,207,4,1574.93,1,Regular
14490.0,406,2,1273.47,0,Lost
14491.0,175,2,340.93,1,Regular
14492.0,430,7,1921.91,0,Lost
14493.0,7,10,5087.86,1,Regular
14494.0,26,3,401.46,1,Regular
14495.0,51,3,174.8,1,Regular
14496.0,312,7,2363.89,0,Lost
14497.0,309,2,697.0600000000001,0,Lost
14498.0,43,10,3900.83,1,Regular
14499.0,26,7,2101.79,1,Regular
14500.0,88,3,356.85,1,Regular
14501.0,184,2,251.21,1,Regular
14502.0,20,11,2429.83,1,Regular
14503.0,3,6,3543.26,1,Regular
14504.0,47,4,673.26,1,Regular
14505.0,17,19,11879.08,1,Regular
14506.0,17,7,2960.25,1,Regular
14507.0,24,11,3216.7400000000002,1,Regular
14508.0,22,5,822.92,1,Regular
14509.0,534,1,110.95,0,Lost
14510.0,376,3,979.85,0,Lost
14511.0,11,5,1314.81,1,Regular
14512.0,188,7,1215.97,1,Regular
14513.0,101,6,788.01,1,Regular
14514.0,61,9,4380.04,1,Regular
14515.0,18,12,3724.06,1,Regular
14516.0,516,1,151.17,0,Lost
14517.0,33,2,330.45,1,Regular
14518.0,64,1,174.37,1,Regular
14519.0,684,2,203.14,0,Lost
14520.0,2,2,270.6,1,Regular
14521.0,491,1,199.45000000000002,0,Lost
14522.0,24,8,1748.42,1,Regular
14523.0,108,1,241.09,1,Regular
14524.0,32,13,2909.86,1,Regular
14525.0,20,17,8026.54,1,Regular
14526.0,389,1,258.65,0,Lost
14527.0,3,122,27246.88,2,VIP
14528.0,37,1,364.21999999999997,1,Regular
14529.0,60,3,578.61,1,Regular
14530.0,26,16,6088.87,1,Regular
14531.0,480,1,376.34,0,Lost
14532.0,236,11,3845.78,1,Regular
14533.0,25,11,3466.37,1,Regular
14534.0,3,26,6187.66,1,Regular
14535.0,60,9,5973.2300000000005,1,Regular
14536.0,260,1,170.95,0,Lost
14537.0,58,2,641.4,1,Regular
14538.0,65,5,1370.8400000000001,1,Regular
14539.0,16,2,537.48,1,Regular
14540.0,10,11,3709.64,1,Regular
14541.0,59,14,2491.38,1,Regular
