StockCode,Description,UnitsSold,Revenue,Orders,DailyDemand,CurrentStock,SafetyStock,ReorderPoint,StockoutRisk,OverstockRisk,Recommendation
21246,RED SPOTTY BIG BOWL,622,3045.3,137,0.8428184281842819,100,5.899728997289973,11.799457994579946,Low,High,Markdown
21247,SET OF RED SALAD SERVERS ,400,596.0,61,0.5420054200542005,152,3.7940379403794036,7.588075880758807,Low,High,Markdown
21248,DOOR HANGER  MUM + DADS ROOM,1008,1192.8,132,1.3658536585365855,157,9.560975609756099,19.121951219512198,Low,High,Markdown
21249,WOODLAND  HEIGHT CHART STICKERS ,1559,4233.05,189,2.1124661246612466,203,14.787262872628727,29.574525745257453,Low,High,Markdown
21250,SET OF SKULL WALL STICKERS,394,950.5,53,0.5338753387533876,292,3.7371273712737128,7.4742547425474255,Low,High,Markdown
21251,DINOSAUR HEIGHT CHART STICKER SET,546,1453.5000000000002,102,0.7398373983739838,88,5.178861788617886,10.357723577235772,Low,High,Markdown
21252,SET OF MEADOW  FLOWER STICKERS,161,375.65000000000003,16,0.2181571815718157,53,1.52710027100271,3.05420054200542,Low,High,Markdown
21253,SET OF PICTURE FRAME  STICKERS,225,598.59,51,0.3048780487804878,281,2.1341463414634148,4.2682926829268295,Low,High,Markdown
21255,"FRENCH BOTTLE , LAVENDER",422,677.1,55,0.5718157181571816,72,4.002710027100271,8.005420054200542,Low,High,Markdown
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",282,446.09999999999997,35,0.3821138211382114,224,2.6747967479674797,5.349593495934959,Low,High,Markdown
21257,VICTORIAN SEWING BOX MEDIUM,1267,9550.49,360,1.7168021680216803,145,12.017615176151763,24.035230352303525,Low,High,Markdown
21258,VICTORIAN SEWING BOX LARGE,1229,14406.63,344,1.665311653116531,254,11.657181571815718,23.314363143631436,Low,High,Markdown
21259,VICTORIAN SEWING BOX SMALL ,2171,12409.960000000001,553,2.9417344173441733,62,20.592140921409214,41.18428184281843,Low,Low,Healthy
21260,FIRST AID TIN,3370,10675.6,442,4.56639566395664,259,31.964769647696478,63.929539295392956,Low,Low,Healthy
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,245,834.7500000000001,43,0.3319783197831978,130,2.323848238482385,4.64769647696477,Low,High,Markdown
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,458,1435.1000000000001,81,0.6205962059620597,268,4.3441734417344176,8.688346883468835,Low,High,Markdown
21263,GREEN GOOSE FEATHER TREE 60CM,286,581.7,44,0.3875338753387534,170,2.7127371273712737,5.425474254742547,Low,High,Markdown
21264,WHITE GOOSE FEATHER TREE 60CM ,352,782.4,57,0.47696476964769646,202,3.3387533875338753,6.677506775067751,Low,High,Markdown
21265,PINK GOOSE FEATHER TREE 60CM,315,670.25,28,0.4268292682926829,114,2.9878048780487805,5.975609756097561,Low,High,Markdown
21267,VINTAGE PINK TINSEL REEL ,13,27.3,4,0.017615176151761516,27,0.12330623306233061,0.24661246612466123,Low,High,Markdown
21268,VINTAGE BLUE TINSEL REEL,383,209.58,38,0.518970189701897,203,3.632791327913279,7.265582655826558,Low,High,Markdown
21269,ANTIQUE CREAM CUTLERY SHELF ,106,901.0,58,0.14363143631436315,214,1.005420054200542,2.010840108401084,Low,High,Markdown
21270,ANTIQUE CREAM CUTLERY CUPBOARD,39,497.25,27,0.052845528455284556,214,0.3699186991869919,0.7398373983739838,Low,High,Markdown
21272,SALLE DE BAIN HOOK,2179,2703.11,230,2.9525745257452574,174,20.668021680216803,41.33604336043361,Low,Low,Healthy
21274,EMBOSSED HEART 3 DRAWER SHELF,159,2012.85,89,0.21544715447154472,112,1.5081300813008132,3.0162601626016263,Low,High,Markdown
21275,ZINC TOP  2 DOOR WOODEN SHELF ,242,1477.9,48,0.32791327913279134,179,2.2953929539295395,4.590785907859079,Low,High,Markdown
21276,TWO EMBOSSED HEART MINI DRAWERS,676,1544.2,28,0.9159891598915989,80,6.411924119241192,12.823848238482384,Low,High,Markdown
21277,FRENCH STYLE EMBOSSED HEART CABINET,45,968.8,40,0.06097560975609756,141,0.4268292682926829,0.8536585365853658,Low,High,Markdown
21278,VINTAGE KITCHEN PRINT PUDDINGS,2695,1352.25,70,3.651761517615176,70,25.56233062330623,51.12466124661246,Low,Low,Healthy
21279,VINTAGE KITCHEN PRINT FRUITS,3471,1343.85,56,4.703252032520325,296,32.922764227642276,65.84552845528455,Low,High,Markdown
21280,VINTAGE KITCHEN PRINT VEGETABLES,3316,1714.2,53,4.493224932249323,24,31.45257452574526,62.90514905149052,High,Low,Reorder
21281,VINTAGE KITCHEN PRINT SEAFOOD,3644,1552.2,37,4.937669376693767,111,34.56368563685637,69.12737127371274,Low,Low,Healthy
21282,NATURAL BARK CANDLE LARGE,337,1369.25,59,0.45663956639566394,189,3.196476964769648,6.392953929539296,Low,High,Markdown
21283,NATURAL BARK CANDLE SMALL,491,1496.75,68,0.6653116531165312,41,4.657181571815718,9.314363143631436,Low,High,Markdown
21284,RETRO SPOT CANDLE  SMALL,1481,1447.45,95,2.0067750677506777,20,14.047425474254744,28.09485094850949,High,Low,Reorder
21285,RETRO SPOT CANDLE  MEDIUM,974,1232.42,73,1.3197831978319783,152,9.238482384823849,18.476964769647697,Low,High,Markdown
21286,RETRO SPOT CANDLE  LARGE,962,1407.82,67,1.3035230352303524,252,9.124661246612467,18.249322493224934,Low,High,Markdown
21287,SCENTED VELVET LOUNGE CANDLE ,4077,1799.82,83,5.524390243902439,31,38.670731707317074,77.34146341463415,High,Low,Reorder
21288,STRIPEY CHOCOLATE NESTING BOXES,851,2036.8500000000001,130,1.1531165311653115,65,8.07181571815718,16.14363143631436,Low,Low,Healthy
21289,LARGE STRIPES CHOCOLATE GIFT BAG,1255,1315.15,60,1.7005420054200542,53,11.90379403794038,23.80758807588076,Low,Low,Healthy
21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,2359,1995.07,126,3.196476964769648,97,22.375338753387535,44.75067750677507,Low,Low,Healthy
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,2437,1407.1299999999999,82,3.3021680216802167,237,23.115176151761517,46.230352303523034,Low,High,Markdown
21293,MIRRORED DOVE WALL DECORATION,256,539.63,42,0.34688346883468835,92,2.4281842818428183,4.856368563685637,Low,High,Markdown
21294,ETCHED GLASS COASTER,2130,1465.3799999999999,116,2.886178861788618,268,20.203252032520325,40.40650406504065,Low,High,Markdown
21298,EDWARDIAN 2 DRAWER WALL CABINET ,52,755.8,14,0.07046070460704607,66,0.49322493224932246,0.9864498644986449,Low,High,Markdown
21299,EDWARDIAN TOILET ROLL UNIT ,161,838.35,29,0.2181571815718157,140,1.52710027100271,3.05420054200542,Low,High,Markdown
21300,ANTIQUE EDWARDIAN DRESSER,52,737.4,11,0.07046070460704607,233,0.49322493224932246,0.9864498644986449,Low,High,Markdown
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,92,848.8,26,0.12466124661246612,258,0.8726287262872628,1.7452574525745257,Low,High,Markdown
21304,ARCHED GREY MIRROR,84,540.6,16,0.11382113821138211,75,0.7967479674796748,1.5934959349593496,Low,High,Markdown
21306,SET/4 DAISY MIRROR MAGNETS,669,302.9,57,0.9065040650406504,126,6.345528455284553,12.691056910569106,Low,High,Markdown
21307,SET/4 BUTTERFLY MIRROR MAGNETS,726,572.3,54,0.983739837398374,67,6.886178861788618,13.772357723577237,Low,High,Markdown
21308,LOUVRE VANITY MIRROR,129,653.85,3,0.17479674796747968,80,1.2235772357723578,2.4471544715447155,Low,High,Markdown
21309,LOUVRE CHALKBOARD,49,325.6,5,0.06639566395663957,45,0.464769647696477,0.929539295392954,Low,High,Markdown
21310,CAPIZ CHANDELIER,5,149.75,3,0.006775067750677507,276,0.04742547425474255,0.0948509485094851,Low,High,Markdown
21311,SET/4 BIRD MIRROR MAGNETS ,682,476.11,75,0.924119241192412,27,6.468834688346884,12.937669376693767,Low,Low,Healthy
21312,LARGE CHUNKY GLASS ROMAN BOWL,293,1097.75,20,0.3970189701897019,132,2.779132791327913,5.558265582655826,Low,High,Markdown
21313,GLASS HEART T-LIGHT HOLDER ,5823,4338.75,258,7.890243902439025,272,55.23170731707317,110.46341463414635,Low,Low,Healthy
21314,SMALL GLASS HEART TRINKET POT,10447,20588.260000000002,711,14.155826558265582,199,99.09078590785907,198.18157181571814,Low,Low,Healthy
21316,SMALL CHUNKY GLASS ROMAN  BOWL,669,1008.19,34,0.9065040650406504,226,6.345528455284553,12.691056910569106,Low,High,Markdown
21317,GLASS SPHERE CANDLE STAND MEDIUM,329,1181.25,64,0.44579945799457993,146,3.1205962059620593,6.241192411924119,Low,High,Markdown
21318,GLASS CHALICE BLUE SMALL ,936,780.3,77,1.2682926829268293,75,8.878048780487806,17.75609756097561,Low,Low,Healthy
21319,GLASS CHALICE GREEN  SMALL ,474,640.26,48,0.6422764227642277,233,4.495934959349594,8.991869918699187,Low,High,Markdown
21320,GLASS CHALICE GREEN  LARGE ,358,726.6600000000001,36,0.48509485094850946,33,3.395663956639566,6.791327913279132,Low,High,Markdown
21321,GLASS CHALICE BLUE  LARGE ,108,245.25,13,0.14634146341463414,47,1.024390243902439,2.048780487804878,Low,High,Markdown
21322,GLASS SPHERE CANDLE STAND LARGE ,299,562.45,13,0.4051490514905149,97,2.8360433604336044,5.672086720867209,Low,High,Markdown
21323,HANGING MEDINA LANTERN LARGE,704,2201.25,54,0.9539295392953929,235,6.677506775067751,13.355013550135501,Low,High,Markdown
21324,HANGING MEDINA LANTERN SMALL,938,2410.7000000000003,126,1.2710027100271002,173,8.897018970189702,17.794037940379404,Low,High,Markdown
21326,AGED GLASS SILVER T-LIGHT HOLDER,17004,10338.6,532,23.040650406504064,33,161.28455284552845,322.5691056910569,High,Low,Reorder
21327,SKULLS WRITING SET ,1512,2492.4,333,2.048780487804878,206,14.341463414634147,28.682926829268293,Low,High,Markdown
21328,BALLOONS  WRITING SET ,1632,2691.4,374,2.2113821138211383,26,15.479674796747968,30.959349593495936,High,Low,Reorder
21329,DINOSAURS  WRITING SET ,1615,2635.99,369,2.1883468834688347,22,15.318428184281842,30.636856368563684,High,Low,Reorder
21330,WOODLAND ANIMAL  WRITING SET ,1357,2133.0499999999997,127,1.8387533875338753,130,12.871273712737127,25.742547425474253,Low,High,Markdown
21331,MOROCCAN BEATEN METAL DISH LARGE,104,793.74,24,0.14092140921409213,257,0.9864498644986449,1.9728997289972898,Low,High,Markdown
21332,MOROCCAN BEATEN METAL MIRROR,262,1442.9,42,0.35501355013550134,258,2.4850948509485096,4.970189701897019,Low,High,Markdown
21333,CLASSIC WHITE FRAME,1007,2946.65,197,1.3644986449864498,293,9.551490514905149,19.102981029810298,Low,High,Markdown
21335,LIBRARY LAMP,36,754.1999999999999,22,0.04878048780487805,246,0.34146341463414637,0.6829268292682927,Low,High,Markdown
21336,GOLD WASHBAG,1788,401.64,24,2.4227642276422765,34,16.959349593495936,33.91869918699187,Low,Low,Healthy
21337,SILVER WASHBAG,30,88.50000000000001,9,0.04065040650406504,211,0.2845528455284553,0.5691056910569106,Low,High,Markdown
21338,MARAKESH LANTERN SMALL ,196,848.35,11,0.26558265582655827,138,1.859078590785908,3.718157181571816,Low,High,Markdown
21339,MARAKESH LANTERN LARGE,30,544.5,12,0.04065040650406504,47,0.2845528455284553,0.5691056910569106,Low,High,Markdown
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1702,17888.71,383,2.306233062330623,221,16.14363143631436,32.28726287262872,Low,High,Markdown
21341,KASBAH LANTERN WITH GLASS ,56,250.8,15,0.07588075880758807,58,0.5311653116531165,1.062330623306233,Low,High,Markdown
21343,GOLD JEWELERY BOX,20,92.0,3,0.02710027100271003,292,0.1897018970189702,0.3794037940379404,Low,High,Markdown
21344,MOROCCAN BEATEN METAL DISH,164,707.8000000000001,24,0.2222222222222222,250,1.5555555555555554,3.1111111111111107,Low,High,Markdown
21347,GOTHIC CARRIAGE LANTERN,8,47.6,4,0.01084010840108401,105,0.07588075880758807,0.15176151761517614,Low,High,Markdown
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,816,1891.2000000000003,115,1.1056910569105691,145,7.739837398373984,15.479674796747968,Low,High,Markdown
21349,IVY HEART WREATH,492,3193.0,127,0.6666666666666666,44,4.666666666666666,9.333333333333332,Low,High,Markdown
21350,GINGHAM HEART WREATH,224,644.8000000000001,41,0.3035230352303523,164,2.124661246612466,4.249322493224932,Low,High,Markdown
21351,CINAMMON & ORANGE WREATH,986,3018.7,135,1.3360433604336044,32,9.35230352303523,18.70460704607046,Low,Low,Healthy
21352,EUCALYPTUS & PINECONE  WREATH,742,2232.7000000000003,82,1.005420054200542,231,7.0379403794037945,14.075880758807589,Low,High,Markdown
21353,SILVER SLEIGHBELL  WREATH,18,143.1,8,0.024390243902439025,44,0.17073170731707318,0.34146341463414637,Low,High,Markdown
21354,TOAST ITS - BEST MUM,2401,2797.25,169,3.2533875338753386,87,22.77371273712737,45.54742547425474,Low,Low,Healthy
21355,TOAST ITS - I LOVE YOU ,3339,3982.15,278,4.524390243902439,86,31.670731707317074,63.34146341463415,Low,Low,Healthy
21356,TOAST ITS - FAIRY FLOWER,1148,1410.95,177,1.5555555555555556,252,10.88888888888889,21.77777777777778,Low,High,Markdown
21357,TOAST ITS - DINOSAUR,1310,1630.42,164,1.7750677506775068,128,12.425474254742547,24.850948509485093,Low,High,Markdown
21358,TOAST ITS - HAPPY BIRTHDAY,1026,1275.3,158,1.3902439024390243,165,9.73170731707317,19.46341463414634,Low,High,Markdown
21359,RELAX LARGE WOOD LETTERS,202,1913.9,67,0.27371273712737126,130,1.9159891598915988,3.8319783197831976,Low,High,Markdown
21360,JOY LARGE WOOD LETTERS,433,2631.35,92,0.5867208672086721,247,4.107046070460704,8.214092140921409,Low,High,Markdown
21361,LOVE LARGE WOOD LETTERS ,519,6422.85,250,0.7032520325203252,130,4.9227642276422765,9.845528455284553,Low,High,Markdown
21363,HOME SMALL WOOD LETTERS,911,4509.45,331,1.2344173441734418,53,8.640921409214092,17.281842818428185,Low,Low,Healthy
21364,PEACE SMALL WOOD LETTERS,439,3031.65,144,0.5948509485094851,130,4.163956639566395,8.32791327913279,Low,High,Markdown
21365,MIRRORED WALL ART STARS,444,561.6,60,0.6016260162601627,283,4.211382113821139,8.422764227642277,Low,High,Markdown
21366,MIRRORED WALL ART PHOTO FRAMES,153,602.25,26,0.2073170731707317,255,1.451219512195122,2.902439024390244,Low,High,Markdown
21367,MIRRORED WALL ART GENTS,196,202.85999999999999,45,0.26558265582655827,102,1.859078590785908,3.718157181571816,Low,High,Markdown
21368,MIRRORED WALL ART LADIES,193,171.75,39,0.26151761517615174,61,1.8306233062330621,3.6612466124661243,Low,High,Markdown
21369,MIRRORED WALL ART SPLODGES,128,195.0,17,0.17344173441734417,120,1.2140921409214092,2.4281842818428183,Low,High,Markdown
21370,MIRRORED WALL ART FOXY,48,175.35,16,0.06504065040650407,25,0.4552845528455285,0.910569105691057,Low,High,Markdown
21371,MIRRORED WALL ART POPPIES,368,389.4,41,0.4986449864498645,199,3.4905149051490514,6.981029810298103,Low,High,Markdown
21372,MIRRORED WALL ART TABLE LAMP,141,193.23000000000002,36,0.1910569105691057,245,1.3373983739837398,2.6747967479674797,Low,High,Markdown
21373,MIRRORED WALL ART SNOWFLAKES,629,528.15,57,0.8523035230352304,248,5.966124661246613,11.932249322493226,Low,High,Markdown
21374,MIRRORED WALL ART SKULLS,454,700.0,61,0.6151761517615176,169,4.306233062330623,8.612466124661246,Low,High,Markdown
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,93,368.25,28,0.12601626016260162,296,0.8821138211382114,1.7642276422764227,Low,High,Markdown
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,171,717.15,38,0.23170731707317074,217,1.6219512195121952,3.2439024390243905,Low,High,Markdown
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,444,494.76,43,0.6016260162601627,89,4.211382113821139,8.422764227642277,Low,High,Markdown
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,522,601.5,57,0.7073170731707317,131,4.951219512195122,9.902439024390244,Low,High,Markdown
21379, CAMPHOR WOOD PORTOBELLO MUSHROOM,541,455.27,52,0.7330623306233063,23,5.131436314363144,10.262872628726289,Low,Low,Healthy
21380,WOODEN HAPPY BIRTHDAY GARLAND,4877,13770.150000000001,540,6.60840108401084,114,46.25880758807588,92.51761517615176,Low,Low,Healthy
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,4893,7845.81,376,6.630081300813008,171,46.41056910569105,92.8211382113821,Low,Low,Healthy
21382,SET/4 SPRING FLOWER DECORATION,1132,1423.2,114,1.5338753387533874,156,10.737127371273711,21.474254742547423,Low,High,Markdown
21383,PACK OF 12 STICKY BUNNIES,1866,1200.9,190,2.5284552845528454,266,17.69918699186992,35.39837398373984,Low,High,Markdown
21384,IVORY HANGING DECORATION  BUTTERFLY,1733,1466.81,113,2.348238482384824,262,16.43766937669377,32.87533875338754,Low,High,Markdown
21385,IVORY HANGING DECORATION  HEART,10146,8324.58,505,13.747967479674797,50,96.23577235772358,192.47154471544715,High,Low,Reorder
21386,IVORY HANGING DECORATION  EGG,1097,596.6899999999999,82,1.486449864498645,59,10.405149051490515,20.81029810298103,Low,Low,Healthy
21387,IVORY HANGING DECORATION  RABBIT,25,21.25,4,0.03387533875338753,248,0.23712737127371272,0.47425474254742545,Low,High,Markdown
21388,IVORY HANGING DECORATION  CHICKEN,287,243.95,27,0.3888888888888889,55,2.7222222222222223,5.444444444444445,Low,High,Markdown
21389,IVORY HANGING DECORATION  BIRD,2153,1826.9299999999998,194,2.9173441734417342,242,20.42140921409214,40.84281842818428,Low,High,Markdown
21390,FILIGRIS HEART WITH BUTTERFLY,10622,12849.14,482,14.392953929539296,25,100.75067750677508,201.50135501355015,High,Low,Reorder
21391,FRENCH EMROIDR LAVENDER SCENT HEART,1292,1533.3,132,1.7506775067750677,239,12.254742547425474,24.509485094850948,Low,High,Markdown
21392,RED SPOTTY PUDDING BOWL,7526,1398.21,37,10.197831978319783,94,71.38482384823848,142.76964769647697,High,Low,Reorder
21393,BLUE  SPOTTY PUDDING BOWL,5236,1139.13,38,7.094850948509485,23,49.66395663956639,99.32791327913279,High,Low,Reorder
21394,RED SPOTTY BEAKER ,3961,1795.27,132,5.367208672086721,153,37.57046070460705,75.1409214092141,Low,Low,Healthy
21395,BLUE SPOTTY BEAKER ,2932,1340.04,100,3.97289972899729,137,27.81029810298103,55.62059620596206,Low,Low,Healthy
21396,RED SPOTTY EGG CUP ,909,1081.53,58,1.2317073170731707,113,8.621951219512194,17.24390243902439,Low,High,Markdown
21397,BLUE  SPOTTY EGG CUP ,2012,1635.54,116,2.7262872628726287,81,19.0840108401084,38.1680216802168,Low,Low,Healthy
21398,RED  SPOTTY COFFEE  MUG,2233,2028.75,97,3.0257452574525745,213,21.180216802168022,42.360433604336045,Low,High,Markdown
21399,BLUE  SPOTTY  COFFEE MUG,2340,1433.04,95,3.1707317073170733,222,22.195121951219512,44.390243902439025,Low,High,Markdown
21400,RED PUDDING SPOON,1027,189.54,63,1.39159891598916,45,9.74119241192412,19.48238482384824,Low,Low,Healthy
21401,BLUE PUDDING SPOON,1388,291.06,91,1.880758807588076,192,13.16531165311653,26.33062330623306,Low,High,Markdown
21402,RED  EGG  SPOON,1589,280.98,102,2.1531165311653115,152,15.07181571815718,30.14363143631436,Low,High,Markdown
21403,BLUE EGG  SPOON,2151,440.58,108,2.9146341463414633,137,20.402439024390244,40.80487804878049,Low,Low,Healthy
21407,BROWN CHECK CAT DOORSTOP ,1128,4606.25,329,1.5284552845528456,294,10.699186991869919,21.398373983739837,Low,High,Markdown
21408,SPOTTY PINK DUCK DOORSTOP,580,2017.34,139,0.7859078590785907,231,5.5013550135501355,11.002710027100271,Low,High,Markdown
21409,SPOTTY COCKEREL DOORSTOP,1,4.25,1,0.0013550135501355014,244,0.009485094850948509,0.018970189701897018,Low,High,Markdown
21410,COUNTRY COTTAGE  DOORSTOP GREEN,259,1036.75,101,0.3509485094850949,39,2.456639566395664,4.913279132791328,Low,High,Markdown
21411,GINGHAM HEART  DOORSTOP RED,1943,7146.39,507,2.6327913279132793,132,18.429539295392956,36.85907859078591,Low,Low,Healthy
21412,VINTAGE GOLD TINSEL REEL,233,111.3,42,0.3157181571815718,159,2.210027100271003,4.420054200542006,Low,High,Markdown
21413,PERIWINKLE T-LIGHT HOLDER,3134,1062.1,34,4.246612466124661,66,29.72628726287263,59.45257452574526,Low,Low,Healthy
21414,SCALLOP SHELL SOAP DISH,1614,779.4,20,2.186991869918699,20,15.308943089430894,30.617886178861788,High,Low,Reorder
21415,CLAM SHELL SMALL ,320,613.69,56,0.43360433604336046,109,3.035230352303523,6.070460704607046,Low,High,Markdown
21416,CLAM SHELL LARGE,746,572.7,17,1.010840108401084,161,7.075880758807589,14.151761517615178,Low,High,Markdown
21417,COCKLE SHELL DISH,424,702.88,58,0.5745257452574526,57,4.021680216802168,8.043360433604336,Low,High,Markdown
21418,STARFISH SOAP DISH,161,375.35,35,0.2181571815718157,158,1.52710027100271,3.05420054200542,Low,High,Markdown
21419,CONCH SHELL,1252,535.8,13,1.6964769647696476,278,11.875338753387533,23.750677506775066,Low,High,Markdown
21420,OYSTER TRINKET BOX,114,295.62,25,0.15447154471544716,180,1.08130081300813,2.16260162601626,Low,High,Markdown
21421,PORCELAIN ROSE LARGE ,1767,2060.55,88,2.394308943089431,197,16.760162601626018,33.520325203252035,Low,High,Markdown
21422,PORCELAIN ROSE SMALL,3056,2448.36,107,4.1409214092140925,29,28.986449864498645,57.97289972899729,High,Low,Reorder
21424,WOODLAND STORAGE BOX LARGE ,782,1739.5400000000002,61,1.0596205962059622,280,7.417344173441736,14.834688346883471,Low,High,Markdown
21425,SKULLS STORAGE BOX LARGE,450,928.1400000000001,58,0.6097560975609756,157,4.2682926829268295,8.536585365853659,Low,High,Markdown
21426,WOODLAND STORAGE BOX SMALL,962,1338.6000000000001,51,1.3035230352303524,191,9.124661246612467,18.249322493224934,Low,High,Markdown
21427,SKULLS STORAGE BOX SMALL,441,694.5,73,0.5975609756097561,32,4.182926829268292,8.365853658536585,Low,Low,Healthy
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2749,10667.05,363,3.7249322493224932,187,26.074525745257453,52.14905149051491,Low,Low,Healthy
21429,RED GINGHAM ROSE JEWELLERY BOX,5930,9907.5,764,8.035230352303524,149,56.24661246612467,112.49322493224933,Low,Low,Healthy
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4169,14719.35,578,5.649051490514905,103,39.543360433604335,79.08672086720867,Low,Low,Healthy
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1412,2281.7999999999997,225,1.9132791327913279,120,13.392953929539296,26.78590785907859,Low,High,Markdown
21432,SET OF 3 CASES WOODLAND DESIGN,927,5298.650000000001,227,1.2560975609756098,292,8.792682926829269,17.585365853658537,Low,High,Markdown
21437,24 HANGING EASTER EGGS FLORAL TUB,654,2222.1,99,0.8861788617886179,284,6.203252032520325,12.40650406504065,Low,High,Markdown
21438,TUB 24 HANGING EASTER EGGS SPOTTY,360,1177.2,33,0.4878048780487805,57,3.4146341463414633,6.829268292682927,Low,High,Markdown
21439,BASKET OF TOADSTOOLS,2123,2576.23,162,2.8766937669376693,113,20.136856368563684,40.27371273712737,Low,Low,Healthy
21440,12 MINI TOADSTOOL PEGS,465,581.25,88,0.6300813008130082,114,4.410569105691057,8.821138211382115,Low,High,Markdown
21441,BLUE BIRDHOUSE DECORATION,855,540.2099999999999,83,1.1585365853658536,88,8.109756097560975,16.21951219512195,Low,High,Markdown
21442,GREEN BIRDHOUSE DECORATION,883,561.67,80,1.1964769647696476,255,8.375338753387533,16.750677506775066,Low,High,Markdown
21443,OLIVE CHALET BIRDFEEDER,251,681.25,20,0.34010840108401086,156,2.380758807588076,4.761517615176152,Low,High,Markdown
21444,BLUE CHALET BIRDFEEDER,273,763.75,20,0.3699186991869919,95,2.589430894308943,5.178861788617886,Low,High,Markdown
21445,12 PINK ROSE PEG PLACE SETTINGS,1458,1733.58,115,1.975609756097561,54,13.829268292682926,27.65853658536585,Low,Low,Healthy
21446,12 RED ROSE PEG PLACE SETTINGS,1154,1433.38,182,1.5636856368563685,20,10.94579945799458,21.89159891598916,High,Low,Reorder
21447,12 IVORY ROSE PEG PLACE SETTINGS,2377,2882.33,228,3.220867208672087,79,22.54607046070461,45.09214092140922,Low,Low,Healthy
21448,12 DAISY PEGS IN WOOD BOX,895,1476.75,178,1.2127371273712737,286,8.489159891598916,16.978319783197833,Low,High,Markdown
21450,DISTRESSED CANDLE STICK WHITE,13,77.35,3,0.017615176151761516,248,0.12330623306233061,0.24661246612466123,Low,High,Markdown
21452,TOADSTOOL MONEY BOX,1763,5083.250000000001,328,2.388888888888889,289,16.72222222222222,33.44444444444444,Low,High,Markdown
21454,PAINTED PINK RABBIT ,619,526.15,85,0.8387533875338753,232,5.871273712737127,11.742547425474253,Low,High,Markdown
21455,PAINTED YELLOW WOODEN DAISY,502,426.7,63,0.6802168021680217,184,4.761517615176152,9.523035230352304,Low,High,Markdown
21456,2 PICTURE BOOK EGGS EASTER CHICKS,718,732.5,51,0.9728997289972899,24,6.8102981029810294,13.620596205962059,Low,Low,Healthy
21457,2 PICTURE BOOK EGGS EASTER DUCKS,663,663.75,48,0.8983739837398373,97,6.288617886178861,12.577235772357723,Low,High,Markdown
21458,2 PICTURE BOOK EGGS EASTER BUNNY,718,732.5,57,0.9728997289972899,81,6.8102981029810294,13.620596205962059,Low,High,Markdown
21459,YELLOW EASTER EGG HUNT START POST,250,465.9,37,0.33875338753387535,151,2.3712737127371275,4.742547425474255,Low,High,Markdown
21460,GREEN EASTER EGG HUNT START POST,96,187.2,20,0.13008130081300814,108,0.910569105691057,1.821138211382114,Low,High,Markdown
21461,BLUE EASTER EGG HUNT START POST,77,150.15,19,0.1043360433604336,256,0.7303523035230353,1.4607046070460705,Low,High,Markdown
21462,"NURSERY A,B,C PAINTED LETTERS",397,2230.15,157,0.537940379403794,61,3.765582655826558,7.531165311653116,Low,High,Markdown
21463,MIRRORED DISCO BALL ,1320,7051.150000000001,280,1.7886178861788617,108,12.520325203252032,25.040650406504064,Low,High,Markdown
21464,DISCO BALL ROTATOR BATTERY OPERATED,534,2265.5,214,0.7235772357723578,123,5.065040650406504,10.130081300813009,Low,High,Markdown
21465,PINK FLOWER CROCHET FOOD COVER,695,2456.36,157,0.9417344173441734,33,6.5921409214092135,13.184281842818427,Low,Low,Healthy
21466,RED FLOWER CROCHET FOOD COVER,823,3057.89,240,1.1151761517615175,198,7.806233062330623,15.612466124661246,Low,High,Markdown
21467,CHERRY CROCHET FOOD COVER,951,2905.27,212,1.2886178861788617,144,9.020325203252032,18.040650406504064,Low,High,Markdown
21468,BUTTERFLY CROCHET FOOD COVER,619,2136.67,118,0.8387533875338753,42,5.871273712737127,11.742547425474253,Low,Low,Healthy
21469,POLKA DOT RAFFIA FOOD COVER,1091,3148.16,176,1.478319783197832,82,10.348238482384824,20.696476964769648,Low,Low,Healthy
21470,FLOWER VINE RAFFIA FOOD COVER,1011,3687.1800000000003,266,1.3699186991869918,162,9.589430894308943,19.178861788617887,Low,High,Markdown
21471,STRAWBERRY RAFFIA FOOD COVER,1225,4324.95,229,1.6598915989159893,172,11.619241192411925,23.23848238482385,Low,High,Markdown
21472,LADYBIRD + BEE RAFFIA FOOD COVER,999,3669.45,235,1.353658536585366,164,9.475609756097562,18.951219512195124,Low,High,Markdown
21473,SWEETHEART CREAM STEEL TABLE RECT,149,2972.5499999999997,86,0.2018970189701897,244,1.4132791327913279,2.8265582655826558,Low,High,Markdown
